drug_id,prot_id,affinity
CHEMBL1985092,P11362,11.400000202
CHEMBL1982992,O00444,11.500000186
CHEMBL2004033,Q14164,11.599999679
CHEMBL2004615,P24941,11.200000128
CHEMBL2005631,O15111,11.500000186
CHEMBL1970522,O14757,11.200000128
CHEMBL2007044,O00311,11.999998417
CHEMBL127898,P49841,11.699999383
CHEMBL260092,O96013,11.400000202
CHEMBL1992323,Q16513,11.200000128
CHEMBL130208,P00533,11.418758763
CHEMBL1999774,Q13131,11.1
CHEMBL1971132,P06239,11.300000237
CHEMBL2006156,Q14012,11.300000237
CHEMBL1998551,P48730,12.199999035
CHEMBL1980435,P52333,11.400000202
CHEMBL1969483,Q8N4C8,11.400000202
CHEMBL529663,P06213,10.466531544
CHEMBL1974702,Q7L7X3,11.400000202
CHEMBL1977128,P49760,13.200015437
CHEMBL2001641,Q02750,10.800000069
CHEMBL1971694,P05129,11.200000128
CHEMBL1994074,Q13153,11.1
CHEMBL1992740,Q13464,11.1
CHEMBL1991577,Q13188,11.200000128
CHEMBL1975500,P42679,11.800000504
CHEMBL1973860,P06493,11.500000186
CHEMBL2004311,P16591,11.900000875
CHEMBL1968380,P45984,11.500000186
CHEMBL1970369,O75116,11.599999679
CHEMBL1994321,P08581,12.599996932
CHEMBL1242024,P12931,13.923908741
CHEMBL1992342,Q8N4C8,11.200000128
CHEMBL513846,P35968,11.200000128
CHEMBL1983449,Q13554,11.200000128
CHEMBL338967,Q15139,9.798970004
CHEMBL1990288,Q13464,11.1
CHEMBL1980995,P45984,11.800000504
CHEMBL1979970,Q8N4C8,11.300000237
CHEMBL1969537,P45984,11.500000186
CHEMBL1994438,P11309,11.999998417
CHEMBL1981410,Q05397,11.900000875
CHEMBL2006439,Q04912,11.500000186
CHEMBL1375640,Q15303,11.500000186
CHEMBL1983932,Q8NE63,14.200179498
CHEMBL1981725,P45983,11.999998417
CHEMBL1998829,P12931,11.800000504
CHEMBL2003638,Q5VT25,11.300000237
CHEMBL1997023,P42679,11.800000504
CHEMBL143703,P31751,10.200000019
CHEMBL1986328,O94806,11.200000128
CHEMBL1972220,P34947,11.500000186
CHEMBL1234833,Q13627,11.777780705
CHEMBL1242207,P54760,11.020818754
CHEMBL481491,Q9BWU1,10.1
CHEMBL1999120,O14965,10.900000053
CHEMBL1987998,Q7L7X3,11.300000237
CHEMBL1974935,P06493,11.200000128
CHEMBL1977374,P17612,11.200000128
CHEMBL1997340,P42679,11.800000504
CHEMBL1933551,O14757,10.622878745
CHEMBL1997924,Q04771,12.899998135
CHEMBL377383,P45984,13.738624152
CHEMBL425601,O00141,11.1
CHEMBL2004447,O15075,11.1
CHEMBL1979357,P29597,11.800000504
CHEMBL2005886,Q9H4B4,11.200000128
CHEMBL1981782,Q00535,11.200000128
CHEMBL2001239,O60674,11.900000875
CHEMBL2000481,Q06418,11.800000504
CHEMBL2001998,P35968,11.800000504
CHEMBL1998611,P45984,11.500000186
CHEMBL1981720,Q00535,12.899998135
CHEMBL1964687,Q9H2G2,13.600038134
CHEMBL1992634,Q7KZI7,12.199999035
CHEMBL1995832,P06239,11.699999383
CHEMBL115769,P28482,11.213943352
CHEMBL1995832,P08922,11.800000504
CHEMBL2002726,O43293,12.799991797
CHEMBL1993904,P35968,11.999998417
CHEMBL1969049,Q9Y6M4,11.300000237
CHEMBL296586,O14920,11.599999679
CHEMBL1964692,P45984,11.500000186
CHEMBL2002726,P06213,11.400000202
CHEMBL1993877,P53667,12.199999035
CHEMBL38380,Q9NWZ3,11.1
CHEMBL1980671,P08581,11.500000186
CHEMBL1986186,Q8N4C8,11.200000128
CHEMBL223367,O14757,14.535395106
CHEMBL1288582,Q96KB5,10.622878745
CHEMBL1994361,P11362,11.400000202
CHEMBL2005528,P08922,11.800000504
CHEMBL1982957,P07949,11.999998417
CHEMBL226471,Q08881,11.900000875
CHEMBL1967564,Q9H4B4,11.200000128
CHEMBL474432,Q9Y4K4,12.499996913
CHEMBL1998121,Q7KZI7,13.399988938
CHEMBL1982874,P68400,11.300000237
CHEMBL1979773,Q04912,11.500000186
CHEMBL1976196,P51955,13.000008766
CHEMBL351282,P24723,10.798970004
CHEMBL2002373,P22607,11.800000504
CHEMBL220057,O14965,12.699997654
CHEMBL1987756,Q9BZL6,12.1
CHEMBL2000685,P45984,11.999998417
CHEMBL1989646,Q08881,11.900000875
CHEMBL1983006,P11309,11.1
CHEMBL1966425,O43781,11.300000237
CHEMBL1998551,Q9HBH9,11.1
CHEMBL316264,P49760,11.200000128
CHEMBL1461728,P51957,11.300000237
CHEMBL50894,Q13882,11.699999383
CHEMBL1916359,P11309,11.1
CHEMBL7064,P11309,11.749998801
CHEMBL1983449,O14757,11.200000128
CHEMBL1983715,Q06187,11.900000875
CHEMBL1870106,O60674,11.699999383
CHEMBL1996791,O14757,11.200000128
CHEMBL1983573,Q8IU85,10.1
CHEMBL1968380,O15264,11.200000128
CHEMBL2006581,P07333,11.699999383
CHEMBL1190711,P49840,13.500007822
CHEMBL1995813,Q06418,11.800000504
CHEMBL474432,O00418,11.500000186
CHEMBL1980178,Q00535,12.799991797
CHEMBL1996048,Q16539,11.500000186
CHEMBL1975121,P53778,11.300000237
CHEMBL398951,Q8IU85,11.699999383
CHEMBL2002682,Q9HBY8,11.1
CHEMBL1973399,O14965,10.300000031
CHEMBL526133,P51957,11.300000237
CHEMBL1984206,P49137,11.200000128
CHEMBL2003657,O15530,11.500000186
CHEMBL1991180,P49841,12.499996913
CHEMBL1998159,P00519,12.299998172
CHEMBL1978271,P45984,12.599996932
CHEMBL81169,P68400,10.702059991
CHEMBL1986186,O14965,11.400000202
CHEMBL1998680,P50613,11.500000186
CHEMBL1989834,P29597,10.800000069
CHEMBL1984162,Q9Y243,11.1
CHEMBL1981782,O96013,11.400000202
CHEMBL482767,Q13557,11.800000504
CHEMBL1973893,O00444,11.699999383
CHEMBL1971132,O96013,11.400000202
CHEMBL1984633,Q13554,11.200000128
CHEMBL1995448,P27448,11.300000237
CHEMBL2002726,P15735,12.1
CHEMBL2004892,Q9UM73,11.999998417
CHEMBL1982476,P06241,15.299970641
CHEMBL53606,Q05655,10.497940009
CHEMBL1973395,O00444,12.699997654
CHEMBL458997,Q9HAZ1,13.899970733
CHEMBL1990288,Q9HBH9,11.1
CHEMBL1965131,O75582,11.800000504
CHEMBL394790,Q96GD4,13.99997427
CHEMBL2005699,Q9UHD2,11.599999679
CHEMBL1997193,Q96GD4,12.199999035
CHEMBL2006631,O95819,11.1
CHEMBL1981725,P06213,14.700326279
CHEMBL1974310,P16591,11.900000875
CHEMBL1990912,P35916,11.300000237
CHEMBL50894,P15735,11.999998417
CHEMBL1095626,P08631,10.401029995999998
CHEMBL1983449,Q13557,11.300000237
CHEMBL2003524,P11309,12.1
CHEMBL385478,P11362,11.400000202
CHEMBL1983268,P05129,12.299998172
CHEMBL1975208,P28482,11.200000128
CHEMBL2004419,Q00535,11.1
CHEMBL1974875,Q13627,11.300000237
CHEMBL1983534,Q16288,11.999998417
CHEMBL1992536,P43405,11.900000875
CHEMBL1971534,P17612,11.500000186
CHEMBL1994040,O96017,11.900000875
CHEMBL1967544,P52333,11.900000875
CHEMBL422897,P08581,11.699999383
CHEMBL381207,P22607,11.923908741
CHEMBL1984162,Q96SB4,11.200000128
CHEMBL458997,Q86V86,11.999998417
CHEMBL1987679,Q13237,11.900000875
CHEMBL150894,P36888,14.895880017
CHEMBL1240554,P42336,12.969666232
CHEMBL1965845,O75582,11.800000504
CHEMBL316264,P51817,11.900000875
CHEMBL345384,Q05513,9.921023053
CHEMBL2000934,Q07912,11.500000186
CHEMBL1981045,P07948,11.900000875
CHEMBL1983980,P45983,11.999998417
CHEMBL185238,O75582,10.895880017
CHEMBL2000114,P06213,11.400000202
CHEMBL1999749,P28482,11.200000128
CHEMBL1980391,P09619,13.399988938
CHEMBL363130,P68400,10.1
CHEMBL2005548,P53350,11.200000128
CHEMBL1980540,Q8TDC3,11.1
CHEMBL52387,P11362,11.400000202
CHEMBL1988537,P08581,11.599999679
CHEMBL1971245,Q9BWU1,10.1
CHEMBL1981792,Q5S007,11.699999383
CHEMBL207445,P28482,11.1
CHEMBL2006010,P24941,11.599999679
CHEMBL1682360,P06493,11.400000202
CHEMBL1994938,P04626,11.999998417
CHEMBL1979176,Q9H3Y6,11.900000875
CHEMBL215652,O00141,11.1
CHEMBL1976090,P43405,11.900000875
CHEMBL517956,Q02750,10.410691141
CHEMBL1970203,P49840,11.200000128
CHEMBL86664,Q05655,11.1
CHEMBL1998414,Q16620,11.400000202
CHEMBL413779,P31751,12.1
CHEMBL1682346,P49841,12.676754126
CHEMBL1997872,Q9UEE5,11.500000186
CHEMBL1975121,P34947,11.500000186
CHEMBL1980297,Q16644,11.1
CHEMBL1081312,P08069,12.499996913
CHEMBL377408,Q13464,11.599999679
CHEMBL546797,Q16539,11.500000186
CHEMBL1971485,Q16513,11.400000202
CHEMBL1968590,Q9H2X6,11.599999679
CHEMBL1978195,P00519,11.699999383
CHEMBL482767,P42685,12.899998135
CHEMBL1985095,Q9NYL2,11.200000128
CHEMBL1682558,P48730,13.000008766
CHEMBL1970709,Q05513,11.200000128
CHEMBL1985406,Q13464,11.1
CHEMBL1988437,P11309,11.300000237
CHEMBL1981410,Q9H3Y6,11.900000875
CHEMBL392642,P08069,11.800000504
CHEMBL1975903,P11309,11.300000237
CHEMBL1975233,P07948,11.900000875
CHEMBL1974457,P68400,11.800000504
CHEMBL1981079,P48730,13.699980365
CHEMBL1996500,Q9HAZ1,11.500000186
CHEMBL1971017,Q13131,12.299998172
CHEMBL1971801,Q9NWZ3,11.1
CHEMBL1969537,Q9HAZ1,11.1
CHEMBL1958401,P78368,11.599999679
CHEMBL1082440,P53667,12.699997654
CHEMBL1986530,Q9UM73,11.999998417
CHEMBL2000335,Q9UBE8,14.400162274
CHEMBL1738710,P24941,11.1
CHEMBL272453,P28482,11.200000128
CHEMBL2003456,Q05513,11.200000128
CHEMBL1998611,P49760,12.399997603
CHEMBL2004771,Q13554,11.200000128
CHEMBL2003817,P36888,11.699999383
CHEMBL1968926,P31749,11.200000128
CHEMBL2000801,Q14680,11.900000875
CHEMBL1970142,Q13555,11.300000237
CHEMBL1979252,O15530,11.500000186
CHEMBL1998545,Q13153,11.1
CHEMBL1242468,P12931,12.492544977
CHEMBL1990583,P17948,12.499996913
CHEMBL412142,Q12851,11.300000237
CHEMBL69129,Q05513,10.58148606
CHEMBL1241858,P48736,11.003089987
CHEMBL489083,P24941,11.543697499
CHEMBL1966069,P00519,12.299998172
CHEMBL1682345,O15264,11.300000237
CHEMBL1977041,Q9Y243,11.1
CHEMBL2005828,Q9Y4K4,14.1
CHEMBL7064,Q96KB5,12.1
CHEMBL1966175,P17612,12.399997603
CHEMBL1983111,Q9H2X6,12.399997603
CHEMBL1765781,P52333,12.555931956
CHEMBL1997129,P51451,12.399997603
CHEMBL2005528,P51957,11.300000237
CHEMBL1997340,P48730,11.200000128
CHEMBL1972362,O60674,11.900000875
CHEMBL1986177,Q13464,11.500000186
CHEMBL1784637,P10721,11.622878745
CHEMBL1998477,P11362,11.800000504
CHEMBL271381,P16591,12.899998135
CHEMBL1975921,Q7L7X3,11.000000142
CHEMBL1970142,O15264,11.200000128
CHEMBL1974574,P52333,11.400000202
CHEMBL2007044,P35968,11.200000128
CHEMBL1968791,O95819,11.400000202
CHEMBL1997597,Q7L7X3,11.1
CHEMBL226403,P08069,11.900000875
CHEMBL1991725,Q9H4B4,11.200000128
CHEMBL1969735,O00311,11.999998417
CHEMBL2003271,P08581,11.599999679
CHEMBL82136,Q05655,10.702059991
CHEMBL1986970,O96013,11.400000202
CHEMBL207400,O15075,11.1
CHEMBL1998432,Q16513,14.700326279
CHEMBL1968380,P11362,11.400000202
CHEMBL1996587,P06239,11.699999383
CHEMBL1986263,P30530,12.199999035
CHEMBL1970806,P04629,11.699999383
CHEMBL1994538,P29597,11.800000504
CHEMBL1970317,O94806,11.500000186
CHEMBL185569,Q13464,11.699999383
CHEMBL1975233,Q06187,11.999998417
CHEMBL242237,Q16539,10.401029995999998
CHEMBL1998585,P05129,11.200000128
CHEMBL1974157,P35916,11.300000237
CHEMBL411351,P05129,10.923908741
CHEMBL1984847,Q13131,11.599999679
CHEMBL1970074,P06213,11.400000202
CHEMBL1993424,P08922,14.200179498
CHEMBL248757,Q9BXA7,11.898483994
CHEMBL1968705,Q04771,11.500000186
CHEMBL1969523,Q16620,11.400000202
CHEMBL234085,P16591,11.900000875
CHEMBL1997846,Q13464,13.1
CHEMBL1822792,O60674,12.738272164
CHEMBL299368,Q05513,10.608638306
CHEMBL1682345,P23443,13.399988938
CHEMBL1986265,P04629,11.599999679
CHEMBL36985,P24723,10.293820026
CHEMBL1879463,Q16620,11.500000186
CHEMBL1998829,Q00535,11.1
CHEMBL121405,P08069,11.1
CHEMBL1983309,Q96GD4,12.299998172
CHEMBL1982711,P10721,11.999998417
CHEMBL2007138,Q9Y243,10.700000074999998
CHEMBL2003657,P04626,12.299998172
CHEMBL1969301,Q9Y6M4,12.199999035
CHEMBL2005112,P06493,11.200000128
CHEMBL1984788,P78368,11.200000128
CHEMBL2004647,P53350,11.200000128
CHEMBL394790,Q13188,11.800000504
CHEMBL461876,Q06187,11.300000237
CHEMBL1983932,P00533,11.800000504
CHEMBL519697,P35916,11.300000237
CHEMBL200381,Q15759,11.170581074
CHEMBL1242376,P00533,12.727087997
CHEMBL1973013,Q16620,11.699999383
CHEMBL2001547,Q96GD4,11.300000237
CHEMBL409349,P12931,12.499996913
CHEMBL220057,P51957,11.300000237
CHEMBL394619,O00418,11.500000186
CHEMBL1765740,O14965,10.800003911
CHEMBL371206,O96013,11.400000202
CHEMBL477817,P06493,10.401029995999998
CHEMBL2002165,O15530,12.1
CHEMBL1979093,P78368,11.200000128
CHEMBL1965170,Q12851,12.199999035
CHEMBL1971017,P29597,11.800000504
CHEMBL1230122,P53667,11.1
CHEMBL396523,P00533,12.599996932
CHEMBL2003514,P35968,11.699999383
CHEMBL334869,O94806,10.242667504
CHEMBL1999714,Q13557,11.300000237
CHEMBL196363,Q05397,11.900000875
CHEMBL1973145,P30530,13.1
CHEMBL207235,P49841,11.1
CHEMBL540848,P24723,11.435792102
CHEMBL248757,Q08881,11.908365516
CHEMBL1998611,O43781,11.400000202
CHEMBL1991734,P11309,12.1
CHEMBL2204532,P12931,12.986056648
CHEMBL2002613,Q13627,12.899998135
CHEMBL404367,Q9Y243,11.1
CHEMBL1990884,P15735,11.400000202
CHEMBL1968151,Q05655,11.200000128
CHEMBL1242373,Q9Y243,11.1
CHEMBL2002480,P45983,10.400000029
CHEMBL1994241,Q8NE63,11.999998417
CHEMBL50,Q00534,10.702059991
CHEMBL1982506,Q05513,11.200000128
CHEMBL2006439,P50750,12.199999035
CHEMBL458997,P51817,11.699999383
CHEMBL1987756,Q05655,12.399997603
CHEMBL1982924,Q13188,12.899998135
CHEMBL1998611,P41743,11.400000202
CHEMBL1989265,Q9HBH9,11.1
CHEMBL1965910,O96013,11.500000186
CHEMBL1981782,Q13882,11.699999383
CHEMBL1988594,P16591,12.299998172
CHEMBL1971519,P49760,11.800000504
CHEMBL1990288,P31749,11.200000128
CHEMBL1982563,Q9P1W9,11.900000875
CHEMBL1987756,O75116,13.200015437
CHEMBL1971029,P07948,13.1
CHEMBL1985092,P28482,11.300000237
CHEMBL1916359,P17252,11.1
CHEMBL1375418,Q16513,11.200000128
CHEMBL1987009,Q13554,11.200000128
CHEMBL1979357,Q9NYL2,11.200000128
CHEMBL1982476,P11362,14.299970641
CHEMBL1190711,P08581,12.499996913
CHEMBL2004615,Q13464,11.300000237
CHEMBL1159463,P17252,10.798970004
CHEMBL1982924,P48730,11.500000186
CHEMBL1966069,P07333,11.699999383
CHEMBL1682359,O96017,11.1
CHEMBL1990821,Q5VT25,11.1
CHEMBL272938,P10721,15.600312917
CHEMBL231209,P05129,11.200000128
CHEMBL1999714,Q8IW41,11.900000875
CHEMBL262433,P28482,11.200000128
CHEMBL1965423,O14965,11.500000186
CHEMBL1992937,O75582,11.800000504
CHEMBL485285,P00533,10.702059991
CHEMBL1090360,Q16513,11.200000128
CHEMBL1969537,P51817,11.900000875
CHEMBL1992645,O75116,11.200000128
CHEMBL334869,Q02156,10.242667504
CHEMBL1978562,Q04771,11.500000186
CHEMBL1997597,Q05397,11.900000875
CHEMBL1982476,Q14012,11.200000128
CHEMBL1974803,Q05513,11.200000128
CHEMBL1972276,P29317,11.599999679
CHEMBL2006778,P06493,11.200000128
CHEMBL1965131,P06239,11.699999383
CHEMBL2002682,P17612,11.200000128
CHEMBL1974310,Q14012,11.699999383
CHEMBL1972125,P04626,11.900000875
CHEMBL1997872,O00444,11.800000504
CHEMBL2000832,P52333,12.499996913
CHEMBL1991188,P06493,12.199999035
CHEMBL1682545,P10721,11.999998417
CHEMBL1998110,P17612,11.999998417
CHEMBL604712,P24941,13.23380312
CHEMBL1975121,P45983,11.549999932
CHEMBL2002599,Q05397,11.300000237
CHEMBL249282,Q12851,11.300000237
CHEMBL387385,P49840,11.58148606
CHEMBL1989805,O15075,11.1
CHEMBL1974288,Q9NWZ3,11.1
CHEMBL1994555,Q9UM73,11.400000202
CHEMBL1997617,Q9BXA7,11.900000875
CHEMBL1983449,P06213,11.400000202
CHEMBL1965845,P29597,11.800000504
CHEMBL1994308,O95819,11.400000202
CHEMBL1983070,P36888,11.599999679
CHEMBL2178352,P28482,11.1
CHEMBL1993877,Q9UHD2,11.599999679
CHEMBL2312652,P29317,10.622878745
CHEMBL1461728,O14757,11.200000128
CHEMBL1975534,O60674,11.900000875
CHEMBL462120,P12931,11.400000202
CHEMBL1999714,P78368,11.200000128
CHEMBL220057,P35916,13.500007822
CHEMBL1981720,O00444,11.599999679
CHEMBL1967878,P10721,12.899998135
CHEMBL1682552,P23443,12.399997603
CHEMBL1974416,O60674,11.900000875
CHEMBL1964413,P08581,11.599999679
CHEMBL1970903,O00444,11.500000186
CHEMBL1971186,Q96PF2,11.900000875
CHEMBL1945559,P22455,11.1
CHEMBL1956071,O75582,13.953871964
CHEMBL1984760,P51955,11.599999679
CHEMBL1993548,P41743,11.599999679
CHEMBL1969537,Q9P1W9,13.600038134
CHEMBL2004118,Q9Y463,11.699999383
CHEMBL1993722,Q16513,11.200000128
CHEMBL1991867,P09619,10.200000019
CHEMBL1980297,P07948,14.798970004
CHEMBL1988173,P06493,11.200000128
CHEMBL2006493,P07949,11.999998417
CHEMBL1971289,P11362,11.500000186
CHEMBL1970142,Q06418,11.800000504
CHEMBL1973098,P53350,11.500000186
CHEMBL1986943,P11309,12.1
CHEMBL1970074,Q05397,11.900000875
CHEMBL1977041,P36888,14.400162274
CHEMBL374581,Q02156,12.788246139
CHEMBL554993,O14965,14.652841969
CHEMBL1970203,Q7KZI7,11.200000128
CHEMBL1971149,P53778,11.300000237
CHEMBL1975647,Q8IW41,11.900000875
CHEMBL412142,Q9HCP0,11.599999679
CHEMBL1965660,P49336,13.899970733
CHEMBL1973961,P49336,11.500000186
CHEMBL1964687,Q9NYL2,11.400000202
CHEMBL1998414,P49137,11.200000128
CHEMBL1985074,P78368,11.200000128
CHEMBL2000071,P43405,12.1
CHEMBL261720,P78368,11.652841969
CHEMBL1972119,Q13153,11.1
CHEMBL1968850,P08581,11.599999679
CHEMBL1973961,P36507,11.500000186
CHEMBL1993584,P10721,11.999998417
CHEMBL2002165,Q12851,13.000008766
CHEMBL1990482,Q12851,11.300000237
CHEMBL1979516,Q14012,11.400000202
CHEMBL1968245,Q14012,11.200000128
CHEMBL574737,Q02156,13.897412227
CHEMBL338956,Q05513,13.622878745
CHEMBL81229,P67870,10.702059991
CHEMBL1982466,Q13555,11.300000237
CHEMBL2004716,O14965,13.99997427
CHEMBL1978099,P51955,11.1
CHEMBL1982271,O96013,13.600038134
CHEMBL1971694,Q12851,11.300000237
CHEMBL1975923,P00519,11.999998417
CHEMBL1970709,P48729,11.300000237
CHEMBL1988537,P43405,11.900000875
CHEMBL422897,Q9Y463,13.000008766
CHEMBL519982,O14965,15.23667714
CHEMBL1996791,P10721,11.999998417
CHEMBL2000393,P07333,11.699999383
CHEMBL217090,P07947,14.622878745
CHEMBL1983025,Q13554,11.500000186
CHEMBL433841,O94806,10.145757491
CHEMBL2036343,P31751,11.58148606
CHEMBL1966343,Q00535,12.1
CHEMBL212968,P49137,11.1
CHEMBL1974310,P11362,11.400000202
CHEMBL1982465,Q96KB5,11.1
CHEMBL2001257,Q16620,12.199999035
CHEMBL1984711,Q9HBY8,11.1
CHEMBL1996345,O14757,11.599999679
CHEMBL1987982,O75116,11.200000128
CHEMBL1989805,P49137,12.199999035
CHEMBL2000114,P29597,11.800000504
CHEMBL404367,Q13464,12.199999035
CHEMBL1967252,P51812,11.000000142
CHEMBL95737,Q05655,10.1
CHEMBL2002099,Q05397,11.549999793
CHEMBL2003817,Q14289,11.900000875
CHEMBL262623,Q14164,10.599999953
CHEMBL1977374,Q9HAZ1,11.1
CHEMBL2004872,P45984,11.500000186
CHEMBL1986996,Q9HBY8,11.500000186
CHEMBL1965910,O60674,11.900000875
CHEMBL2001019,P49336,11.500000186
CHEMBL1242756,P48736,12.757577319
CHEMBL1989043,Q00535,13.8000571
CHEMBL1991577,Q05513,11.200000128
CHEMBL1998110,P00519,11.699999383
CHEMBL379835,P00533,11.800000504
CHEMBL1975923,Q16620,11.800000504
CHEMBL1997197,O95819,11.400000202
CHEMBL2000724,Q06418,11.599999679
CHEMBL102301,P22694,10.622878745
CHEMBL1981782,Q86V86,11.200000128
CHEMBL460746,Q02763,11.622878745
CHEMBL1984039,Q7L7X3,11.1
CHEMBL1972820,P53667,11.1
CHEMBL1976328,P06213,11.400000202
CHEMBL394790,O15075,11.1
CHEMBL1991678,Q8IU85,11.699999383
CHEMBL1998414,Q8N4C8,11.200000128
CHEMBL1968380,Q9H4B4,14.400162274
CHEMBL225519,P05129,11.300000237
CHEMBL272938,P17948,16.400162274
CHEMBL131456,O94806,10.1
CHEMBL483526,P35968,15.058607315
CHEMBL1997023,O15075,11.1
CHEMBL1998193,Q9HCP0,11.300000237
CHEMBL1964290,Q15303,11.500000186
CHEMBL2004871,Q13554,11.200000128
CHEMBL1990254,P43405,11.900000875
CHEMBL1983932,Q00535,11.300000237
CHEMBL1970340,Q8IU85,10.300000031
CHEMBL2002446,P78368,11.200000128
CHEMBL1980167,P35968,11.800000504
CHEMBL436817,O14920,10.23667714
CHEMBL1991063,P15735,12.1
CHEMBL1990254,O94806,11.749999943
CHEMBL2000078,Q16513,11.400000202
CHEMBL1972934,Q16620,10.300000031
CHEMBL1983534,Q05655,11.500000186
CHEMBL1968791,Q05655,11.500000186
CHEMBL1983449,Q13555,11.300000237
CHEMBL1985074,P27448,11.300000237
CHEMBL565061,P12931,11.1
CHEMBL1990590,Q04912,11.500000186
CHEMBL2002373,P06213,11.400000202
CHEMBL606245,Q05655,13.685026652
CHEMBL337035,Q05655,13.487216143
CHEMBL402846,Q7KZI7,11.200000128
CHEMBL1967116,Q13976,11.800000504
CHEMBL410659,P07332,11.1
CHEMBL1984788,Q96SB4,11.200000128
CHEMBL1976040,P51812,11.599999679
CHEMBL2003341,Q16620,11.400000202
CHEMBL375284,P51812,11.900000875
CHEMBL1979357,P35916,11.300000237
CHEMBL117697,P49336,11.599999679
CHEMBL311201,P17612,10.702059991
CHEMBL2001539,O00444,10.900000053
CHEMBL404367,Q9H2G2,11.599999679
CHEMBL1985367,Q14164,11.599999679
CHEMBL1994538,Q13131,11.500000186
CHEMBL396523,Q12851,14.400162274
CHEMBL21156,O14757,11.599999679
CHEMBL1989471,Q9HAZ1,13.000008766
CHEMBL207253,Q9H4B4,11.200000128
CHEMBL1969372,P29317,11.599999679
CHEMBL281957,P06213,10.1
CHEMBL220057,P51451,12.1
CHEMBL1988608,Q9NR20,11.300000237
CHEMBL7914,P17252,10.1
CHEMBL1974254,Q5VT25,11.200000128
CHEMBL2007064,P31751,11.200000128
CHEMBL1977681,Q05513,11.200000128
CHEMBL1983195,Q86V86,11.200000128
CHEMBL1994977,Q06187,11.300000237
CHEMBL2348417,Q04759,11.1
CHEMBL1978200,Q16620,11.400000202
CHEMBL131456,Q05513,10.1
CHEMBL512054,P41279,14.1
CHEMBL513846,Q5VT25,11.1
CHEMBL1998545,P49840,11.500000186
CHEMBL1967211,Q9HAZ1,12.199999035
CHEMBL2002479,P29317,11.599999679
CHEMBL1994693,P31749,11.200000128
CHEMBL1974935,Q15303,11.500000186
CHEMBL2001288,P42679,11.800000504
CHEMBL514409,O75676,13.126872146
CHEMBL514499,P06493,11.200000128
CHEMBL1976090,Q7L7X3,11.1
CHEMBL365598,Q05655,13.196910013
CHEMBL309733,Q04759,10.1
CHEMBL379929,Q13627,11.1
CHEMBL2004637,Q8IU85,11.699999383
CHEMBL2004355,O96013,11.400000202
CHEMBL1969755,O43781,11.300000237
CHEMBL1976134,Q13464,12.599996932
CHEMBL2007044,Q13627,11.300000237
CHEMBL1977346,Q8IW41,11.900000875
CHEMBL1973142,Q14289,11.900000875
CHEMBL1980246,Q7L7X3,12.299998172
CHEMBL1990635,Q13188,11.500000186
CHEMBL523559,P00533,10.702059991
CHEMBL1984044,P49840,11.200000128
CHEMBL1976220,P22607,11.800000504
CHEMBL1975490,Q8NE63,11.699999383
CHEMBL1984367,P51955,11.1
CHEMBL2002322,O14920,11.599999679
CHEMBL1087421,P45983,10.1
CHEMBL1966703,O00311,11.999998417
CHEMBL259850,Q05655,11.200000128
CHEMBL106966,P24723,10.622878745
CHEMBL2000508,Q8IW41,11.900000875
CHEMBL1967094,O96017,13.8000571
CHEMBL1974702,P11362,11.400000202
CHEMBL1472492,P53350,11.200000128
CHEMBL260135,Q9BZL6,11.1
CHEMBL1978166,Q96L34,11.400000202
CHEMBL340384,Q9NWZ3,12.199999035
CHEMBL1242295,P12931,14.196910013
CHEMBL281957,Q9UGJ0,12.1
CHEMBL2002599,P51812,11.500000186
CHEMBL1967720,O96013,11.800000504
CHEMBL1993424,P48730,11.200000128
CHEMBL415049,Q9UHD2,11.599999679
CHEMBL1998121,Q9H3Y6,11.900000875
CHEMBL2003271,Q16620,11.400000202
CHEMBL461140,P10721,11.314670165
CHEMBL1241772,P42338,11.314670165
CHEMBL1984367,Q9UEE5,11.800000504
CHEMBL1964413,Q9BZL6,11.1
CHEMBL1996923,Q9BZL6,11.1
CHEMBL1991356,Q05513,11.200000128
CHEMBL1977223,P29597,11.800000504
